RespondentID,newid,collectorid,location,date,nbr_relation,sense_commun,safe_violence,safe_covid,food_enough,food_access,food_variety,food_afford,food_worry,covid_info_satis,covid_brief_satis,maint_suite,maint_suite_txt,maint_common,maint_common_txt,maint_amenity,maint_amenity_txt,maint_exterior,maint_exterior_txt,maint_security,maint_security_txt,maint_landscape,maint_landscape_txt,maint_other,maint_other_txt,house_stable,house_stable_txt,apprch_bside,comm_email,comm_email_adj,comm_phone,comm_phone_adj,comm_note,comm_note_adj,comm_board,comm_board_adj,comm_mail,comm_mail_adj,comm_meet,comm_meet_adj,comm_news,comm_news_adj,comm_reg,comm_news_satisf,depm_admin,depm_oper,depm_account,depm_comdev,depm_res,depm_improve_txt,food_access_last_12,food_worry_last_12,food_health_last_12,food_few_last_12,food_skip_last_12,food_less_last_12,food_empty_last_12,food_hunger_last_12,food_day_last_12,hlth_phys,hlth_mental,hlth_happy,support_medication,support_clean,support_maintenance,support_personal,support_meal,support_grocery,support_na,support_other,support_other_txt,hlth_well,htlh_well_txt,home_dnurse,nome_wnurse,home_outreach,home_food,home_clean,home_none,home_na,home_other,home_other_txt,prgm_garden,prgm_bbq,prgm_party,prgm_fair,prgm_social,prgm_clinic,prgm_none,prgm_na,prgm_other,prgm_other_txt,event_forward,event_inclu,event_easy,event_nbr,event_conv,event_contr,event_connect,event_new,event_satis_yr,event_res_effort,impr_safe,impr_comm_nbr,impr_comm_bside,impr_social,impr_support,impr_none,impr_na,impr_other,impr_other_txt,time_nbr,time_nbr_txt,nbr_relation_better,nbr_relation_priv,nbr_relation_enough,nbr_relation_friend,nbr_relation_notime,nbr_relation_ufr,nbr_relation_not,nbr_relation_na,nbr_relation_other,nbr_relation_other_txt,chat_often,chat_mysuite,chat_nbrsuite,chat_common,chat_garden,chat_city,chat_na,chat_other,chat_other_txt,num_close_friends,ask_borrow,ask_sick,ask_away,ask_child,ask_event,ask_help,ask_none,ask_na,ask_other,ask_other_txt,unsafe_area,unsafe_area_yes,rlns_care,rlns_close,rlns_lonely,rlns_welcome,rlns_space,rlns_conflict,rlns_safe,rlns_safe_obj,age,gender,gender_other_desc,sex,sex_other_desc,household,household_num,num_child,lang_eng,lang_fr,lang_canto,lang_mando,lang_span,lang_rus,lang_viet,lang_hindi,lang_punj,lang_tag,lang_na,lang_other,lang_other_txt,ethn_white,ethn_chn,ethn_sa,ethn_blk,ethn_ph,ethn_la,ethn_sea,ethn_arab,ethn_wa,ethn_jp,ethn_kr,ethn_indig,ethn_na,ethn_other,ethn_other_txt,id_senior,id_ya,id_indig,id_dis,id_substance,id_addict,id_mentalhealth,id_flee_viol,id_vet,id_lgbtq,id_racialized,id_recent_Imm,id_homeless,id_na,rln_status,rln_status_other,rln_support,rln_support_other,work_paid,work_vol,walk_aid,walk_aid_cane,walk_aid_walk,walk_aid_crutch,walk_aid_wlchair,walk_aid_scooter,walk_aid_na,walk_aid_other,walk_aid_other_txt,educ_level,educ_level_other,imm_status,imm_year,bside_dur,bside_pre,bside_pre_other,bside_pre_muni,bside_pre_muni_other,surv_feedback,surv_who,surv_who_other,surv_hear,surv_hear_other
1.10005E+11,5283991,270167550,GORDONFAHRNI,9/9/2020 13:38,2,2,2,2,5,1,,5,5,1,2,,,,,,,,,,,,,,,3,,2,,,2,1,3,0,,,3,0,,,,,2,2,5,3,4,0,0,,4,1,1,1,1,1,1,1,1,4,3,4,,1,1,,,,,,,2,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,6,6,,,,,,,,,,2,,1,,,,,,,,,,2,,,1,,,,,,5,,,,,,,1,,,,1,,3,0,5,2,4,,5,5,9,1,,1,,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,, , , , , , , , , , , , , ,1,4,,,,4,3,1,,1,,,,,,,1,,1,,2,2,,,,,1,,2,
1.10005E+11,5284103,270167550,GORDONFAHRNI,9/9/2020 13:46,2,2,2,2,1,1,1,1,1,2,2,1,Windows bad shape,2,Nothing,1,New washer/dryer,2,,2,,2,,2,,1,,1,2,1,4,0,3,0,3,0,,,1,1,4,0,2,2,5,5,0,1,0,,1,2,1,2,2,2,2,2,2,3,1,1,,,,,,,,1,N/A,1,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,3,3,1,,1,,,,,,,1,,2,,,,,1,,,,,2,,,1,,,,,,4,1,1,,,,,,,1,2 neighbours in my floor,1,,4,4,1,3,4,4,5,5,8,2,,1,,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,, , , , , , , , , , , , , , ,1,,3,,3,3,2,,,,,,,,,3,,0,1980,2,2,,1,,,1,,2,
1.10005E+11,5284581,270167550,GORDONFAHRNI,9/9/2020 14:11,2,3,2,0,0,0,0,0,0,1,2,1,Washer tap,2,,2,,1,,3,,3,,3,,2,,2,,,3,0,4,0,,,,,,,4,0,2,2,5,4,5,5,0,Direct deposit from bank not just with draw system,1,2,3,2,1,1,2,2,2,3,3,3,,1,,,,,,,,2,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,3,2,1,,,,,,,,,1,,3,,1,,,,,,,,2,,,1,,,,,,4,,,,,,,,1,,,0,back entrance no good lighting,4,4,0,5,5,0,5,4,8,2,,1,,1,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1, , , , , , , , , , , , , ,1,,3,,2,3,2,,,,,,,,,1,,0,1976,4,2,,1,,,1,,2,
1.10005E+11,5287459,270167545,ALICE SAUNDERS,9/9/2020 16:55,2,3,2,3,1,1,1,1,1,1,1,2,,2,,2,,2,,2,,2,,2,All is well Soon to be no building,2,,1,1,1,3,0,3,0,3,0,1,1,3,0,3,0,1,2,5,5,5,5,5,All is well,1,2,2,2,2,2,2,2,2,4,3,2,,1,1,,,,,1,All is well but slowly changing mobility,1,,,,,,,1,,,,,,,,,,,,1,All is well,,,,,,,,,3,3,1,1,,,1,,,,,1,,2,,,,,,,1,1,N/A,2,,,1,1,,,,,2,1,1,1,,1,1,,,,,1,,4,2,2,4,4,4,4,4,8,1,,1,,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1, ,1,1, , , , , , , , , , ,1,,3,,3,3,1,1,,,,,,1,Sometimes two canes,4,,1,,4,2,,1,,I do not want to move!,1,,2,
1.10005E+11,5287565,270167545,ALICE SAUNDERS,9/9/2020 17:08,3,3,2,2,1,1,1,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,,1,1,1,3,0,3,0,1,1,1,1,2,1,4,0,2,1,5,5,5,5,5,Free pizza fridays,1,2,2,2,2,2,2,2,2,1,1,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,3,2,,,1,,,,,,,1,,2,1,,,,,,,1,have developed sense of interconnectedness,1,,,1,1,1,,,,4,1,1,,,,,,,,,1,,4,4,1,4,3,3,4,4,8,2,,1,,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1,,3,,3,3,2,,,,,,,,,4,,1,,4,2,,1,,,1,,2,
1.10005E+11,5287681,270167559,MOUNT PLEASANT,9/9/2020 17:17,2,2,2,3,1,1,1,1,1,1,1,2,,2,,1,,2,,2,,2,,,,1,,2,3,0,3,0,3,0,1,1,1,1,1,1,1,1,1,1,0,5,5,0,0,,1,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,1,None of the above,1,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,1,,2,1,,1,,,,,,,1,,,1,,,,1,Lobby,3,,1,1,,1,,,,,,1,,4,3,2,4,3,3,4,4,8,2,,4,,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1, , , , , , , , ,1, , , , ,1,,3,,3,3,2,,,,,,,,,1,,1,,4,2,,1,,,1,,2,
1.10005E+11,5287735,270167569,GLYNN MANOR,9/9/2020 17:22,2,1,2,2,2,2,4,2,2,2,2,1,Fix items come here,1,clean floor temperature fix,1,more programs run by staff,2,,1,more night outside security,1,remove tree outside main entrance-remove plant box,1,fix outside patio,5,need food meal programs 24 hrs staff need a transfer to a different suite,4,1,1,4,0,2,1,3,0,3,0,2,1,4,0,2,2,1,1,4,2,1,Call people back in an appropriate time 24 hr staff on sight open office once a day,2,2,1,1,2,2,2,2,2,4,5,5,,1,,,1,1,,1,part time dinner meal program 24 hr on site staff,0,more social programs,,,,,,1,,,,,,1,,,,,,,,4,4,2,2,4,3,2,2,4,2,,,,,,1,,,,1,,1,,,,,,,,,,2,,,1,1,,,,,1,,,,,,,1,,,,1,,2,1,5,1,4,3,4,2,6,3,,3,,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,, , , ,1, , ,1, , ,1, , ,1, ,1,,0,None,2,3,2,,,,,,,,,1,,1,,2,2,,0,Surrey,take action now in providing more social housing more housing for the homeless and more supportive housing with programs in place,1,,2,
1.10005E+11,5288028,270167569,GLYNN MANOR,9/9/2020 17:40,3,2,2,2,1,3,3,2,3,3,2,1,new bathroom floor non-slip tiles,1,All laundry room doors easy open printed signs put in accessible places not left of the elevator buttons or too,1,Proper furniture like living room (bed bug proof) DVD player tv like used to have 24 hrs access,2,,1,Video intercom for each suite instead of just through the phone,1,Flower bed with small banner in front to stop people from smoking replace roses in the back and maintain it,1,Clean up cigarette buts out front Notice on door for Amazon+post to bring parcels to apartments outside suite doors not outside Not in parcel boxes that do not have working keys not outside parcel boxes,2,,2,3,0,3,0,4,0,1,1,2,1,2,1,2,1,2,2,4,3,0,0,0,Not ignore any repair requests Pay attention when someone says there is a sketchy issue like our slippery bathroom+laundry room floors if making accessible mods pay attention to tenant needs,3,1,1,1,1,1,2,1,2,5,6,6,,1,1,,,1,,,,0,24-48 hrs notice for water shut off other major issues should be to all suites not in elevator or laundry only i do not leave my floor often poor notice is stressful,,,,,,,,1,Home cares/ 7 days Nurse bi-weekly,,,,,,,,,1,i do not leave my building for activities,,,,,,,,,3,4,,,,,,1,,,,1,,1,,,,,,,,,,3,,,1,,1,,,,2,1,1,,,,,,,1,Only one person to take a parcel to post,0,laundry room+bathroom-bad floors even worse when wet,3,2,5,2,3,3,2,2,7,3,,5,,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1, , ,1, , ,1, , ,1, , ,1, ,1,,,,,3,1,1,,1,1,,,1,braces,3,,1,,4,2,,1,,Should have been an online link immediately Writing is hard,1,,2,
1.10005E+11,5289171,270167569,GLYNN MANOR,9/9/2020 18:15,1,1,2,2,2,2,2,2,2,2,2,1,Updated maintenance (eg painting flooring),1,Updated more modern decor wall-board for residents communication,1,Free access to residents,1,Better maintenance of exterior of building,1,Better security security patrol for building grounds from binners-tresspassers,1,landscaping and maintenance emphasis on litter and garbage,1,The building needs more care and maintenance of the building grounds It is in need of better care litter and garbage,4,Depends on income reviews and housing policies,2,3,0,3,0,4,0,3,0,3,0,1,1,4,0,1,2,3,1,4,4,1,Hire better maintenance staff and building managers who are friendlier and have better people skills building managers who genuinely care about the upkeep of the building and do not ignore or stare intimidatedly at the residents when communicating a concern,3,1,1,1,,1,1,2,2,2,3,2,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,,,,1,,1,,,,,,,,,,4,,,1,,,,,,2,,,,,1,1,,,,,0,The back of the building (alley) where the garbage bins are kept-Tresspassers and binners and vagrants congregate and break-in the gated garbage areas,2,4,2,3,3,3,3,4,10,1,,5,,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1, , , , , , , , ,1, , , , ,1,,3,,5,3,2,,,,,,,,,3,,1,,5,2,,1,,,1,,2,
1.10005E+11,5289814,270167567,LIONS VIEW BLDG II,9/9/2020 18:41,2,3,2,2,2,1,4,5,3,1,1,2,,2,,2,,2,,1,make sure the outside lights are changed promptly,2,,2,,1,,2,1,1,2,1,4,0,5,0,1,1,2,1,3,0,2,2,5,5,1,5,0,Bring back BBQ/event it is in Sept/Oct,3,3,1,1,2,2,3,1,1,4,4,4,1,,1,,1,1,,,,1,,,,,,,1,,,,,1,1,1,,,,,,,5,4,3,4,4,4,4,4,2,3,,1,,,1,,,,,1,,3,1,,1,,1,,,,,2,,1,1,,,,,,2,1,1,,,1,,,,,,0,The path to alley when lights are out,4,4,3,3,4,4,5,5,7,1,,1,,1,,1,1,,,,,,,,,,,1,sign language,1,,,,,,,,,,,,,,,1,1, , ,1,1,1, ,1,1,1, , , ,1,,0,Friends and tenant in bldg,3,3,2,,,,,,,,,3,,1,,4,2,,0,Burnaby apartment,,1,,1,
1.10005E+11,5290521,270167567,LIONS VIEW BLDG II,9/9/2020 19:17,3,3,2,2,1,1,3,1,1,1,1,1,Venetian blinds drapes kitchen light,,,,,,,1,Front door is not closing (of building not suite),,,,,3,,2,3,0,3,0,3,0,,,,,,,,,2,1,2,4,4,4,0,Usually Brightside returns emails and phone calls very promptly  but since covid-19 no one replies,1,2,2,1,2,2,2,2,2,2,4,4,,,,,,,1,,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,6,6,1,1,1,,1,,,,,0,Chatting in common areas,3,1,,,,,,,,,1,,,1,1,,,,,3,1,,,,,1,,,1,Emergency,1,,3,4,3,4,4,5,5,5,8,1,,1,,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1, , , , , , , , , , , , , ,1,,1,,2,2,2,,,,,,,,,2,,1,,4,2,,0,Richmond,,1,,2,
1.10005E+11,5290783,270167563,COLEOPY PARK,9/9/2020 19:33,2,,,,1,1,2,1,2,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,1,1,2,1,4,0,,,3,0,2,1,3,0,1,3,1,0,5,4,,,1,2,2,2,2,3,2,2,2,5,6,3,,,,1,,,,,,2,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,6,6,1,,,,,,,,,2,,1,,,,,,,,,,3,,,,,,1,,,5,,,,,,,,1,,,2,,3,0,2,4,0,0,4,4,8,2,,,,2,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,1, , , , , , , , , , , , , ,2,,4,,3,3,1,,1,,1,,,,,3,,0,1982,4,2,,1,,,1,,1,
1.10005E+11,5290982,270167564,COLLINGWOOD TOWER,9/9/2020 19:48,2,3,3,3,1,1,5,1,1,1,1,1,,3,,3,,3,,3,,3,,3,,2,,2,3,0,1,1,0,2,0,2,1,1,3,0,4,0,1,2,5,5,5,0,0,,1,2,2,1,,,2,1,1,3,3,2,,,,,,,1,,,2,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,2,2,,,,,,,1,,,2,,1,,,,,,,,,,1,,,,,,1,,,2,,1,,,,,,,,,2,,0,0,0,0,0,0,0,0,9,1,,1,,1,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,White Asian Kasakhstan,1, , , , , , , , , , , , , ,4,,4,,5,3,2,,,,,,,,,7,,0,2006,3,1,,1,,,1,,5,
1.10005E+11,5291062,270167555,LOYAL ORANGE,9/9/2020 19:54,2,2,2,2,1,4,4,1,1,2,2,1,MORE OUTLETS (ELECTRICAL),1,Better cleanliness,3,,3,,3,,3,,3,,4,Building being torn down,3,1,1,3,0,3,0,3,0,3,0,3,0,3,0,2,3,0,0,0,0,5,Don't know,1,2,2,2,2,2,2,2,2,5,4,4,,1,1,,,1,,,,0,Bathroom,,,,,,1,,,,,,,,1,,,,,,4,4,4,2,4,2,2,2,3,3,,,,,,,1,,,1,,2,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,,1,,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1, , , , , , , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,2,
1.10005E+11,5291174,270167555,LOYAL ORANGE,9/9/2020 20:03,3,3,2,2,1,1,1,1,1,1,2,2,Always tended to when requested as required,2,,2,,2,But doors require ongoing upkeep and window cleaning,1,Do the security cameras work? We have had several break-ins,1,They could just care a little more,1,Connect with the City  Re:Furniture etc left outside building and in laneway for their removed,2,But as this is the 1st time living on my own in decades and given the current housing rental market am always somewhat concerned,1,1,1,4,0,4,0,4,0,3,0,4,0,4,0,2,2,5,5,5,5,4,I would say excellent but as time winds down some degree of uncertainty sets in (not helped by COVID) so nothing seems perfect/excellent,1,2,2,1,2,2,2,2,1,2,3,2,1,,,,,,,1,I have regular visits with Dr Dentist and opto as required but nothing exceptional,1,,,,,,,1,,,,1,1,,,1,,,,,,4,5,5,4,4,5,4,4,1,2,1,1,1,1,1,,,,,0,Talking walking shopping appointments gardening outings,1,,,,,,,,,,1,1,1,1,1,1,,1,Telephone,3,1,1,,,1,1,,,,,1,,4,5,2,4,3,3,4,4,7,1,,1,,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1, , ,1, ,1, ,1, , , , , , ,3,,3,,4,2,2,,,,,,,,,3,,1,,3,4,,1,,Where we are going with this and will we be apprised in some way shape or form Curious!,1,,2,
1.10005E+11,5291359,270167553,LIONS VIEW BLDG III,9/9/2020 20:18,,,,3,1,1,1,1,1,2,2,,,,,1,,,,,,,,,,2,,2,,,,,,,,,,,,,5,0,,,,,,,,,6,,,,,,,,,2,2,2,,,,,,,,1,I am good,1,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,5,5,5,5,,8,1,,,,1,,1,1,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,1, , , , , , , , , , , , , ,1,,1,,3,3,2,,,,,,,,,3,,0,1975,4,2,,1,,,1,,2,
1.10005E+11,5291411,270167553,LIONS VIEW BLDG III,9/9/2020 20:22,2,2,2,2,2,2,2,4,1,2,3,2,,2,,2,,2,,2,,2,,2,,2,,5,1,1,3,0,1,1,1,1,3,0,2,1,3,0,2,2,1,1,1,1,1,,3,2,2,1,2,1,2,2,2,5,2,4,,1,1,1,,1,,,,1,,,,1,,,,,1,Shower assistance,,,1,,1,,,,,,4,4,4,4,4,3,3,4,2,2,,,,,,1,,,,1,,1,,,,,,,,,,4,,,1,,,,,,1,,1,,,1,,,,,,1,,3,2,5,2,4,2,4,4,9,2,,1,,1,,1,1,,,,,,,,,,,1,Italian,1,,,,,,,,,,,,,,,1, , ,1, , , , , , , , , , ,4,,0,No,3,3,1,,1,,,,,,,2,,0,1961,2,1,,0,Port Coquitlam,,0,Outreach worker,0,mail
1.10005E+11,5291507,270167553,LIONS VIEW BLDG III,9/9/2020 20:29,2,2,2,2,1,1,1,1,1,2,2,2,,2,,1,W do not have one,2,,1,Some workers leave outside door to parking garage or door from garage to elevator open even after they leave,2,,2,,1,,2,1,1,2,1,4,0,4,0,3,0,1,1,4,0,2,1,5,3,4,4,0,,1,2,2,2,2,2,2,2,2,1,1,2,,,1,,,,,,,1,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,3,3,1,,,,1,,,,,1,,3,,1,1,,,,,,,1,,,1,,,,,,4,1,1,1,,,,,,,,1,,4,5,2,4,3,3,4,4,8,1,,1,,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1, , , , , , , , , , , , , ,1,,0,Friends-family,2,1,2,,,,,,,,,2,,1,,4,2,,1,,,1,,2,
1.10005E+11,5291545,270167553,LIONS VIEW BLDG III,9/9/2020 20:34,2,1,2,2,1,1,1,1,1,3,2,1,Floor slabs Stove fan does not work,1,No amenity room,1,None in the building,2,,1,Being able to have a duet for emergency,1,Pretty it up!,1,Laundry room cheaper rates,5,I have already been asked to leave after 8 years here because income is over the threshold,5,3,0,3,0,3,0,3,0,3,0,2,1,2,1,1,3,2,1,1,1,0,"Get rid of the ""Us"" + ""Them"" mentality Realize that this is my home Step with the threatening wording on letters Treat me with respect Do not talk down to me Do not use a hostile tone when speaking to me Be aware that some of us have unique ways of living This is my home I do not have the option of moving",1,2,2,2,2,2,2,2,2,4,3,4,,,1,,,,,,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,3,3,,,,,,1,,,,1,,1,,,,,,,,,,2,,,1,1,,,,,2,,,,,,,,,1,Accepting a delivery,1,,2,4,4,4,4,2,4,4,7,1,,1,,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,1, ,1, , , ,1, , , , , , , ,1,,3,,3,3,2,,,,,,,,,3,,1,,4,2,,1,,Brightside management style is hostile and threatening they made me afraid of losing my home I am on eggs every day Always expecting the worst,1,,2,
1.10005E+11,5292772,270167566,LIONS VIEW BLDG I,9/9/2020 23:21,2,2,2,3,1,2,1,1,1,1,2,1,New paint and laminate floor vs carpet better pest control,2,,2,,2,,2,,2,,,,1,,2,1,1,1,1,5,0,1,1,1,1,1,1,,,2,2,0,5,0,0,,,1,2,2,2,2,2,2,2,2,3,3,2,,1,1,,,,,,,1,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,3,3,,,,,,1,,,,2,,3,,1,1,,,,,,,2,,1,1,,,,,,4,1,,,,,,,,,,1,,5,5,2,5,5,5,5,5,9,1,,1,,1,,1,1,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,1, , , , , , , , , , , , , ,3,,2,,3,3,2,,,,,,,,,,,,,,,,1,,,0,Daughter,2,
1.10005E+11,5292859,270167566,LIONS VIEW BLDG I,9/9/2020 23:35,3,3,2,3,1,3,2,5,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,,1,1,1,3,0,3,0,2,1,3,0,2,1,4,0,1,2,5,5,5,5,5,,1,2,2,2,2,2,2,2,2,4,3,2,,,,,,,,1,None of the above,1,,,,,,,1,,,,,,,1,1,,,,,,4,4,4,4,4,4,4,4,1,2,,1,1,1,1,,,,,0,To connect with,1,,,,,,,,,,1,,,1,1,,,,,3,,1,1,,,,,,,,1,,,,,4,4,,4,,8,2,,1,,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1, , , , , , , , , , , , , ,1,,3,,3,3,2,,,,,,,,,3,,1,,4,1,,1,,,1,,2,
1.10005E+11,5292900,270167566,LIONS VIEW BLDG I,9/9/2020 23:40,2,3,1,3,1,3,3,1,1,1,2,2,,2,,2,,2,,2,,2,,2,,1,Well managed,1,1,1,4,0,4,0,4,0,4,0,2,1,4,0,2,2,4,4,4,4,4,,1,2,2,2,2,2,2,2,2,6,4,2,,,,,,,,1,I am in a good shape,1,,,,,,,1,,,,1,,,,,1,,,,,2,3,3,2,3,2,4,3,2,2,1,1,1,1,1,,,,,2,,3,1,,,,,,1,,,2,,,1,,,,,,3,,,,,,,1,,,,1,,4,2,2,4,4,4,4,4,7,2,,1,,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,, , , , , , , , , , , , , ,1,3,,0,Children-friends,5,3,2,,,,,,,,,4,,1,,4,2,,0,Rule,,1,,2,
1.10005E+11,5293022,270167566,LIONS VIEW BLDG I,9/10/2020 0:00,2,2,2,3,1,1,3,1,1,1,1,2,,2,,1,It needs to be used more social functions etc,2,,2,,2,,2,,1,,2,1,1,3,0,3,0,3,0,1,1,1,1,3,0,2,2,0,4,0,5,0,I have had very poor responses with people returning calls in the past New management seem a lot better overall I have not had needs to leave calls returns needs recently In staff seem better Workers are very nice,1,2,2,2,2,2,2,2,2,3,1,2,,1,1,,,,,,,1,,,,,,1,,,,,,1,,1,,,,,,,4,4,3,2,3,4,4,4,2,2,,,1,,1,,,,,1,,1,,,,,,,,,,2,,,1,,,,,,3,,1,,,1,1,,,,,1,,4,3,1,5,5,5,5,5,7,2,,1,,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,, , , ,1, , , , , , , , , , ,1,,3,,3,2,2,,,,,,,,,3,,1,,4,2,,0,New Westminster,New management are big improvement More social events-Potluck dinner more social meetings amenity room,1,,1,
1.10005E+11,5293146,270167566,LIONS VIEW BLDG I,9/10/2020 0:16,3,3,2,2,1,1,1,1,1,3,3,2,,1,Return the library which used to be on the 3rd floor,1,They should be more used for sport fun games,2,,2,,,,,,2,,4,2,1,2,1,4,0,,,1,1,1,1,3,0,1,2,0,,,,,There is always room for improvement,1,2,2,2,2,2,2,2,2,3,3,3,,,,,,,,,,1,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,0,Talking,1,,,,,,,,,,2,,,,,,,1,Outside,2,,,1,,,,,,,,1,,4,,4,,,,4,,9,2,,1,,1,,,1,,,,,1,,,,,,,,1,,,,,,,,,,,,,,, , , ,1, , , ,1,1, , ,1,1, ,1,,3,,3,3,2,,,,,,,,,3,,0,1999,4,1,,1,,,1,,2,
1.10005E+11,5293225,270167567,LIONS VIEW BLDG II,9/10/2020 0:26,2,2,1,3,1,,,,,3,3,1,Carpet,2,,2,,2,,2,,,,,,3,,2,1,1,2,1,1,1,1,1,2,1,2,1,1,1,2,2,5,,,,,,1,2,,,,,,,,5,3,5,,1,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,3,3,,,,,,,,,,1,,2,1,,,,,,,,,1,,,1,,,,,,1,,,,,,,1,,,,1,,3,2,3,3,4,3,4,3,9,1,,,,1,,,1,,1,,,,,,,,,,,,1,,,,,,,,,,,,,, , , , , , , , , , , , , , ,1,,,,3,3,2,,,,,,,,,3,,0,,4,,,1,,,1,,2,
1.10005E+11,5293249,270167567,LIONS VIEW BLDG II,9/10/2020 0:30,2,,,,1,1,1,1,1,2,2,,,,,,,,,,,,,1,Disinfect the washing machine,1,,2,,,4,0,5,0,5,0,5,0,5,0,5,0,2,1,5,5,5,5,,Excellent,1,2,2,2,2,2,2,2,2,3,3,3,1,1,1,1,1,1,,,,1,,,,,,,1,,,,1,1,,1,1,1,,,,,4,,,,,,,,2,2,1,1,1,,1,,,,,2,,1,,,,,,,,,,1,,,1,1,,,,,2,,,1,,1,,,,,,1,,4,4,1,4,4,4,4,3,8,2,,1,,1,,1,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,1, , , , , , , , , , , , ,1,1,,2,,3,4,2,,,,,,,,,5,,0,30 y,3,2,,1,,,1,,2,
1.10005E+11,5293294,270167567,LIONS VIEW BLDG II,9/10/2020 0:36,3,0,2,0,1,1,1,1,2,3,3,3,,3,,3,,3,,3,,3,,3,,2,,1,1,1,3,0,,,3,0,3,0,3,0,1,1,1,3,,,5,,,I will think about it,1,2,2,2,2,2,2,2,2,4,2,2,,1,1,,,,,,,2,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,3,1,,1,1,,1,,,,,1,,3,1,,,,,,,,,1,,,1,,,,,,4,1,,,,,,,,,,1,,4,3,3,4,4,3,4,4,9,1,,1,,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1, , , , , , , , , , , , , ,3,,0,My Buddhist group,3,3,2,,,,,,,,,1,,1,,4,2,,1,,,1,,2,
